0,frame,right_elbow_angle,right_shoulder_angle,right_wrist_angle,left_elbow_angle,left_shoulder_angle,left_wrist_angle
53,53,180.97647583286349,97.81835542524254,221.85699957929722,181.349079533432,104.82960969244814,145.83608934564447
54,54,181.3809317790576,97.82272715104801,222.0364700230732,180.85755478975224,104.77752684666962,145.56664629704335
55,55,181.53496366577238,97.9226633879029,221.95123232649652,180.39989701329802,104.72684542662034,145.98356646470702
56,56,181.71476924511273,98.19779673385364,222.422539267499,179.92146813749466,104.74389267268805,145.57145557591033
57,57,182.6774034011582,98.29664315266928,221.6766279314369,179.4133996692809,104.75722816450676,146.763440631868
58,58,183.0736105462451,98.42767830339227,221.34681334554824,179.31369282977687,104.73333911744842,147.15762575520998
59,59,182.9150715222109,98.54440425479186,220.90614392014893,179.03345733769876,104.73180117501235,147.54274332931305
60,60,182.69102143262776,98.68190449792064,221.04348539548795,178.79793516800717,104.75003003299884,147.3029517962868
61,61,182.61953549400988,98.67107290205126,220.86611460305835,178.69069022200733,104.71600709750675,147.2347266271671
62,62,182.7155555294646,98.59803183069124,220.63934540891225,178.5626185635065,104.68406204254848,147.78861352633768
63,63,181.68621516358462,99.09313698231858,211.61822951684806,178.89675469670846,104.8251286659287,149.24692573185632
64,64,180.16118499566232,99.7975635273852,201.02485856523825,179.27023331848687,104.94089137067118,151.58333605099824
65,65,179.43339959440888,100.11690545297597,193.68693823442584,179.67139019716276,105.03869152441158,154.30620253428202
66,66,178.9725016261243,100.25966276835351,183.16254277474985,180.38599658904218,105.27328092311734,157.72675184164183
67,67,178.55218027932244,100.4137331978892,171.8361470304989,181.108777963174,105.2535344999084,162.74035933341224
68,68,178.11723437434094,100.55132036310499,158.88797426405836,181.93680353874686,105.46526938144854,173.35700811717385
69,69,174.81306940853065,100.68956954086502,140.00851819964655,184.6260989450915,105.95376884962019,206.77552998519573
70,70,172.73515630550784,100.7093927099076,134.5791614604927,186.0707796748886,106.1914866723709,209.12711437577698
71,71,171.46035538768456,100.73342441418458,133.00137933774292,187.37561050018485,106.44146584149235,210.8106536560133
72,72,170.3627461195257,100.66805189219565,132.77749140202158,188.04745536628968,106.6751052866988,210.76298017994452
73,73,169.65726319439798,100.61530806351698,133.29110648141784,188.49859397496482,106.79816260331441,209.9245781140078
74,74,169.19183209053793,100.54897857929501,133.83678205654343,189.16675192905393,106.95481706692561,211.86560678038163
75,75,169.30790568178867,100.54977006321008,135.67773734679514,189.39575932402474,107.10717855115382,210.6846808122387
76,76,168.50957629061995,100.95278724748675,136.45491568874007,189.564274815026,107.23570084098398,209.4789074458617
77,77,168.45252025946002,100.95329947283255,136.18928311200455,190.08690231587846,107.50372280177663,208.44300477981545
78,78,168.1065705041448,101.11910746364657,136.46714048880366,190.22188905280223,107.58276215565786,207.90755578375098
79,79,168.07954186293614,101.13249229066474,135.97566572493858,190.50427456122785,107.73580982548691,207.9372303278812
80,80,168.1783806235442,101.04827694152868,136.13415594178156,190.41073302034172,107.76042412420122,207.83504039972823
81,81,170.12430024569633,100.11697436862471,145.02205900465725,190.00720314923527,107.25588836038571,202.13093648072388
82,82,171.78794760424935,99.36267098231934,155.40411175021484,189.699038615467,106.86068721611099,188.09944876380214
83,83,173.34264397331214,98.66110712351605,164.41925825974474,189.3462765810704,106.46985874465383,172.0514528604367
84,84,174.1986630556883,98.39034616346078,179.19612943601183,189.04400272930002,106.351032524105,160.97049460444822
85,85,175.08147024308838,98.17161058245654,194.55288673618043,188.56913781455916,106.21167358652019,151.63658257020535
86,86,175.41421574918238,98.17476629766452,203.93914674867,187.62223294171784,106.03253198492138,145.57358568868128
87,87,177.85919090771048,98.18210023733587,220.60619888209177,185.0681999553923,106.0042119694337,139.84182247668267
