0,frame,right_elbow_angle,right_shoulder_angle,right_wrist_angle,left_elbow_angle,left_shoulder_angle,left_wrist_angle
32,32,312.3411942855421,78.55758971151585,192.8674997824741,48.598827662730145,75.50016468645765,167.6046812483217
33,33,280.79438721324357,78.85594875833264,192.80236409682163,80.23246535884124,78.81803353409083,166.9577584416736
34,34,271.43198797882786,79.11775296931083,192.58984531040664,90.0653505249331,81.42946001271184,168.67604386757816
35,35,263.6922591198387,79.38919493562345,186.9306538482328,97.08197339124318,82.20460204091921,166.51253499671256
36,36,254.93903837317754,79.81332353486329,190.9337584428992,105.80478854776078,82.26379193212102,167.19877568703282
37,37,243.33905411084896,80.07948751471962,195.88601255574108,114.30611654138217,82.68030522249074,169.24291449548326
38,38,233.45439386847437,80.53262473231548,200.94359542390757,123.50691846832012,83.14072643883827,169.8263309741122
39,39,190.57469012979797,79.68511921888079,212.46104924813233,157.78403668413614,83.2802391989789,154.8562933315288
40,40,183.00950704998266,78.01581722055266,213.06830208418387,165.7555173048636,82.02605631505844,147.11388834696692
41,41,182.79794772481003,76.5042224987017,206.55643491322348,165.130866950793,79.41899883353562,146.85108836462396
42,42,185.1354654941415,75.16620840252932,206.55156786598988,162.84098653286438,77.80256016602482,148.03629898346793
43,43,186.85765404803973,74.71106945002376,208.73090000379955,160.6599022505797,77.01143164019038,148.27724009255522
44,44,188.338291985642,74.7411369277704,206.1093361812887,159.08787651944277,77.17451873959345,147.6281509364979
45,45,193.47395976560207,74.89628945709073,205.88868725998094,156.0515055758474,77.44614378063284,153.2470311556391
46,46,195.01951981196152,75.06674483146769,205.16198054561823,155.22956851637616,77.84698339735905,155.5393745042309
47,47,196.74777140726232,75.27337070651764,205.00596994102975,154.88845285643848,78.13839933592624,155.7265925246055
48,48,198.05108260660185,75.51089492344063,204.01162943386137,154.9718910556933,78.64759550777342,154.62249721198114
49,49,197.6002966015175,76.0959183964385,203.55380859487929,155.61857793037288,78.99774211183438,153.45493217171355
50,50,199.0153821014027,76.91385899836538,205.0713414724745,152.12872309247277,79.42397886697523,153.69237990105182
51,51,230.12515874603687,77.67043267850566,194.11302060874775,123.77266784392444,79.2452504162448,163.00876011243508
52,52,238.67662547532206,78.62966522375577,199.64134744390063,111.34353102439022,79.83083048900579,169.9645895090582
53,53,247.44476093411632,79.7042284860394,198.59446211613366,102.50860884805695,80.33795547363923,169.27914438220785
54,54,255.80896262795005,80.2992390936585,194.658360757637,94.34013994952159,81.62656208983617,168.09687850130132
55,55,263.90717769921935,80.47502975527885,192.97029239519003,89.17516946331712,82.65667536645287,165.61881591800272
56,56,273.02480674688127,80.48870255942735,192.93155420931623,84.35452303859353,82.15169454013653,165.16931501970413
57,57,307.65493435704406,78.66427108622177,196.73294639328944,45.65077996959776,77.25757988278718,166.7315406251713
58,58,316.17609777133407,77.754954777614,193.1932974404616,40.914860244184396,74.372291609005,168.79284336518106
59,59,318.8101597230883,77.10201219847704,191.17473869435506,39.61447124733474,73.33230671779222,168.72373690560795
60,60,320.7719003975449,77.04660333949859,191.29396194069844,40.33264212185473,73.37812878518776,164.4141424359328
61,61,320.42853908657924,76.96350733328228,192.98959582085368,41.25611829714797,73.40052099334412,162.33713073926674
62,62,320.3778506726635,77.0771772833319,194.0944683684479,41.37676257007391,73.58377553889812,160.49154997570105
63,63,318.8328957243251,77.2016352014329,196.2283461345436,42.21466100112149,73.91143306428467,157.26576635343636
64,64,317.2201521684587,77.41175353622947,196.54712490613832,43.25694784507897,74.1377728237295,155.13763009194182
65,65,315.2357097655316,77.68581387229938,196.5731354974984,44.786015675246176,74.29399405970605,155.74782425646458
66,66,312.09356336037933,77.96158422851217,193.35180189345766,47.24782491317263,74.33734087295556,158.4885853176832
67,67,308.60963152827316,78.24919628928454,196.76006236617891,51.63053086052579,74.30403021198299,158.18362641564744
68,68,298.1572179989722,78.85659225864097,199.87547647903952,59.670600083191104,74.41494474465378,158.02538118962661
69,69,263.09465996984426,82.38995791120075,189.39539641741882,89.88644528440805,78.57936653532425,172.64173537320076
70,70,252.98383933869377,84.5549239587201,184.56704163383804,104.61580011941177,80.254777672903,167.9967774066197
71,71,243.0512936807405,85.28779299590238,197.11806405997837,115.42964178363715,81.48852858189144,168.3005419643079
72,72,232.02375934547487,85.24465528836633,197.51576392033883,128.0684769300246,82.37450836555837,166.55413809731806
73,73,218.9833794743152,85.46271945533752,200.945866153247,140.9721680576452,82.8099507965344,162.45752288430756
74,74,176.54933555055993,82.02070204803088,202.60950826797117,178.98412231594443,80.30974481923266,149.4741308634189
75,75,175.8248163854373,78.98064451258753,197.2014118476597,180.1374727354629,77.26061237816072,143.83214054137272
76,76,178.3453105967557,77.08851783484133,198.16806592671585,176.67691474110435,75.1099145809763,140.1515788374179
77,77,180.46340807101154,75.9075021266254,196.0317228552173,174.50500759586973,73.98114522659705,142.50874381993225
78,78,181.71945330065367,75.41237482623517,198.06775295374536,170.9260723007085,73.66456526397604,145.28231590564903
79,79,182.720183140834,75.41648189452086,200.37238082834267,166.54047110484382,73.84751811200118,146.48398127442317
80,80,186.63306481129732,75.54719073491401,201.6516039124053,162.29982547666768,74.14117969170155,147.56332914477147
81,81,187.89376259047748,75.72241492325153,203.09572026242316,160.9801213115717,74.38547050005201,148.6547992998181
82,82,188.51405572815634,75.81495816212649,202.76056668900657,160.8626802409948,74.6591020306912,149.28279126388617
83,83,189.5281223708174,75.8082016822025,201.36735290973482,161.5414212718932,75.1447230814116,150.05894758263224
84,84,190.19448549605968,75.91363322855486,201.70193791929677,162.04529289619907,75.49065125354366,149.72784463877153
85,85,190.59677580466166,75.99492639046811,201.37006641995526,162.48119746677764,75.80094878796478,149.81803547434427
