0,frame,right_elbow_angle,right_shoulder_angle,right_wrist_angle,left_elbow_angle,left_shoulder_angle,left_wrist_angle
1,1,179.24036855359307,79.03571138224994,193.6515645880454,178.7243797943923,82.25911867254888,166.86694552102213
2,2,179.8911594904298,78.65092550251876,193.01898714816764,179.11104166739,82.4224974215017,167.82873711798328
3,3,180.1015819522527,78.53822867812971,192.5311669943812,179.65776896849837,82.66642328245723,168.04211477974633
4,4,180.2176089990134,78.52402672776817,192.02432364125715,179.50661076721616,82.62625110464552,168.927165264503
5,5,180.36232511533447,78.52049692094111,191.2208442264073,179.5329704236507,82.60548066421177,170.10734558203637
6,6,180.47936726991145,78.52729169192713,190.90638072854935,179.54778205850758,82.68341220280223,170.59842251142047
7,7,180.50934913875815,78.59946764616109,190.2595809461234,179.78296783304663,82.62957886281225,170.91484711466444
8,8,180.7385241539771,78.59164280538873,189.3331226587768,179.8457642774705,82.66202579424936,170.75111123099268
9,9,180.7651543726608,78.59185127242372,189.18836655431596,179.87515666071513,82.6979773207479,171.00343897524954
10,10,180.65472306009778,78.65449081626785,189.16513470868614,180.15987469806066,82.82071484101556,171.17417487802285
11,11,180.6388317062651,78.64981460704675,189.0258107693483,180.00611318501092,82.75165868464467,171.2536314840356
12,12,180.6416284756899,78.69026924701491,188.9332288711394,180.0971410737729,82.78259016716885,171.34205365189916
13,13,180.67838303772504,78.72291150875319,189.01867051662364,180.31963365673707,82.89578616809689,171.4086211565239
14,14,181.5030876046115,78.87571077848004,188.72335536772087,180.31059783487237,83.05987271306896,171.80815083791677
15,15,195.02010511852362,78.92425162880586,194.88798453584636,172.46948913609648,84.84003914094745,167.943294381291
16,16,203.1912660245732,79.0279875522348,198.4578172152638,167.61529793842487,85.35142470404054,161.24245484040307
17,17,210.5489697514378,78.92059999324252,197.79100492961987,160.94853199310958,85.99387731358303,157.3581513504128
18,18,218.89791172081348,78.98792338105292,192.31316318214118,153.87640280421715,86.58333172844664,159.63179850291215
19,19,227.01266800830888,79.02347319083695,195.06718505721676,146.00117445289752,86.90559280282758,169.8550922924385
20,20,232.95033175657665,79.42856403877516,193.61172070936618,139.4772292587975,87.45425877609364,172.93865649494683
21,21,238.78989477699642,80.46238770930891,189.9242398591835,134.1110455247869,87.43447175053598,169.27358889763852
22,22,258.392583514298,81.50211900808554,188.62606351689956,113.2633874021136,87.6089513584746,174.67392308669017
23,23,263.6056785069996,82.65442705020256,185.76159250026,105.99103428582156,87.66680611014465,178.11714904789974
24,24,268.9188381554418,83.68081161133783,185.4614512037192,100.2782840177513,87.69067812677747,179.0973492701094
25,25,273.0018160523937,84.31496274437363,183.88025759511038,94.3489367545429,87.74294583908858,181.0042125052371
26,26,277.6927953888739,84.79443682922569,183.9459786703339,90.12717077723228,87.84003828365849,178.69627815257485
27,27,282.3372965519431,85.23006609062536,183.25020024523084,84.7484351154475,87.80661427783645,180.8969944222473
28,28,295.51831598480055,85.02000448689307,191.19902219500676,69.13476264579792,87.48375370603605,175.86556579660552
29,29,299.8856814214687,84.89315355880038,188.58875740059042,64.88660569478189,87.1713134715693,174.28976991969796
30,30,302.78119791956436,84.9841368444048,188.8734479579782,61.691598959124484,86.68691854124523,175.3506604765935
31,31,305.056858485979,84.87375919055694,186.75367454972925,59.02711809238389,86.43398894872445,176.54888078661995
32,32,306.37762125359046,84.71843322649747,190.06253392228237,56.87121272599705,86.42039762461127,174.46427663784687
33,33,308.119871805261,84.55825536979064,198.17139932486202,53.280978650267045,86.51078254426312,165.8325794648302
34,34,320.37335635765174,85.21160604006774,209.58105452033652,43.579341794932645,86.93015121791586,149.01807016969448
35,35,324.0775946014357,85.8086134507732,210.30233800844223,40.816268566615264,87.3278568359882,149.08518179937641
36,36,323.54056325194836,85.80224718175829,204.490545350732,40.87759875002514,87.78182465079885,150.71752600571452
37,37,323.5801897342896,85.89004207089825,203.5989094051145,40.92782354974136,88.229446397412,149.47079883045322
38,38,323.1597570099097,85.95001453150078,202.7358460234679,40.46339602050768,88.67654215692096,147.249100219654
39,39,323.07869212158926,86.09489330418151,202.8272714983572,40.24381329111014,88.95404254723013,146.94139428900357
40,40,323.0990553522656,86.32159351761952,204.53256299099715,40.140676365072665,89.40922389432887,147.3218565553713
41,41,323.1110105673307,86.6391165234125,203.2866058783995,39.416280981235026,89.76393027011233,151.1062150996249
42,42,322.84161384257885,86.67854807757853,201.80089048612516,40.037007560967915,89.81224598464132,153.0495515285161
43,43,322.4673721512466,86.71000015297389,201.48008612925665,40.221047063445894,89.8545905221381,154.15785361617566
44,44,321.51824853115534,86.93287869266295,202.1966746999393,41.08770851419245,89.74770823342448,154.1695535807994
45,45,312.4347820726216,86.31783042579605,194.52301668662668,52.64989172323331,88.9580893220027,174.5209578309463
46,46,305.4387272356861,85.98059850755432,192.86858495604238,59.96210346787353,88.37437395565621,173.55791341556628
47,47,299.9611785008549,85.84808008212299,192.2349981584721,64.99721215260999,87.83582123003902,169.31250723346514
48,48,295.26839012646656,85.42662796643243,191.82668028859268,70.36454139786112,87.82777872642669,166.5132520239642
49,49,291.34191685137387,85.46622424999568,192.05616269251107,75.14004746026725,88.07355843088772,170.53555204045472
50,50,288.3043283772246,85.51300451826606,189.597610502233,80.754781782604,88.32783265884626,172.85860482837472
