0,frame,right_elbow_angle,right_shoulder_angle,right_wrist_angle,left_elbow_angle,left_shoulder_angle,left_wrist_angle
56,56,198.50599126012514,77.66797682975918,229.30423480955352,180.4766105411427,98.67431285491932,124.9332431205163
57,57,199.03941729292674,77.64641199671078,229.0520051410326,180.51170893719518,98.64144245406465,125.06492310707631
58,58,200.4054273952222,77.98138539910839,204.05821423290828,178.74809957760766,98.75867088815642,139.25961693922395
59,59,201.0377908780123,78.14139771994546,178.87999316667762,177.71609268316644,98.78518844358302,161.14656768663463
60,60,199.87430313814525,78.83171831555721,152.93276754459023,176.80959037126317,99.39515345080497,182.60610387691835
61,61,198.88488458824318,79.20002448173423,143.98302223208427,177.55747858158946,100.07752497246332,202.39690101566998
62,62,197.19591827282412,79.91020651471217,136.96034364323492,177.95723749203782,100.31282650717839,217.10580453651386
63,63,196.19546405096418,79.72102001049107,129.03110002547385,178.43199346818346,100.40975672745799,224.27615310579228
64,64,195.45821990764705,79.48807766115101,128.167525072791,178.78439694923412,100.57198662815262,224.4806240224823
65,65,195.01759294631256,79.49820464675433,127.78468743721332,179.06817749245138,100.73346689803014,225.24094681975612
66,66,194.70870442449228,79.3813732461682,128.1899908507756,179.2207832116624,100.7987669741201,225.1442931376329
67,67,194.62830164720896,79.37674430248737,129.0540629579196,179.51169358110445,100.94121881003815,222.84739579708983
68,68,194.44541615170846,79.440086631594,129.59555676208163,179.42702622674568,101.00367807757323,221.9608793269296
69,69,194.67220089513899,79.29588030162354,130.36504014171345,179.76700094453227,101.141008327912,223.14699386649667
70,70,194.5232422118423,79.27447720360443,131.0811679850553,179.89044157272127,101.17511320826895,222.0068700347571
71,71,193.94919448759646,79.15336913320857,132.5528963434545,179.7877672934616,101.24047746079833,221.93399491470018
72,72,192.96305276370998,79.11429300881387,137.17514705601087,179.8820848886698,101.27596379048708,219.83351145627543
73,73,192.34444594582968,79.07538462577708,142.76974401287853,180.0459573105349,101.24797365318273,213.65582652161626
