0,frame,right_elbow_angle,right_shoulder_angle,right_wrist_angle,left_elbow_angle,left_shoulder_angle,left_wrist_angle
44,44,317.0227030663212,97.4121615901613,195.65656734543234,47.38347217601796,105.94250313244174,170.28255574797473
45,45,317.39752408054227,97.210322277069,193.8489824119656,47.93904506407745,105.76458355930745,171.3605156114647
46,46,317.20808182431335,97.1081879559701,193.77297980876617,48.19502918335684,105.33069112541813,171.4054120853578
47,47,316.87601130444705,97.01709724139931,193.6604901432323,48.53554579272003,104.60554400881202,171.41071852083329
48,48,316.41751424684935,96.9504677830111,193.26099094445416,48.51524269723325,103.80680876900664,171.48424923641724
49,49,315.6925167044881,96.78521678090135,192.09658797986506,48.79483945633007,103.38275280718062,170.87995157054294
50,50,314.07861232313854,96.68324845736595,189.61657889341265,49.336574450703324,103.10095560412054,172.02823247555102
51,51,302.0452082735173,95.99703399185319,184.3196293369061,59.10717865505734,100.17078301980905,181.43523670277833
52,52,295.13281288375055,95.3816520310402,186.56475500226867,64.85559268930803,99.16318563976813,179.6773356983602
53,53,291.2370934385311,94.38097208413647,187.1274395629,69.1314927732268,98.8008093831449,175.3191344948688
54,54,288.2726755713019,94.01517532793504,188.97524811835484,73.28286553501613,97.81280389721132,172.3430697363284
55,55,285.85777586332506,93.79355209578496,188.57405181641658,77.41774120359315,97.3157908707372,171.83514103124114
56,56,282.34271904245304,93.7268565398631,189.59960871484265,81.09090756974541,96.96615753876864,176.24744615272647
57,57,268.64814118886727,93.72578311693279,185.34426870646305,94.73420802635849,96.73232645855933,179.31149595769236
58,58,263.2807080170754,93.80372096478325,191.65942037895655,99.78921519441457,96.89373289086012,176.9053282228187
59,59,258.5357143208724,93.69708297061983,192.7800905337265,103.60236187932594,97.00985690343151,178.23402395774193
60,60,255.18032329480423,93.58668899009486,186.72589972747633,107.63838480420742,97.21379773380391,181.30169166547998
61,61,250.114124388698,93.34419528426015,188.12207973876338,111.52970221176116,97.54862234435524,181.68560931298055
62,62,228.13343834097253,93.33426465533756,184.87971667828447,134.56916343011184,97.62129975006104,178.16659055438913
63,63,218.89100384999665,93.39340486053008,180.51615654634122,143.33346067649822,97.66931682711225,174.18211671023008
64,64,212.17449333922795,93.58357899281438,180.8851392882109,148.88847108390507,97.82829897581621,171.7761663654646
65,65,205.5573321579993,93.7094893519169,180.7728352927844,155.08787371114337,97.79057867284945,173.68338172475936
66,66,183.20944515370346,92.81080866974156,201.6588159560932,167.51019661457636,96.81890339682434,162.32864318295435
67,67,179.14000303801993,92.42479941673942,203.22398431268627,170.9099357304699,96.2649584767085,160.69278391098453
68,68,177.57206737249788,92.05401110812868,199.52080980788853,172.31377450611845,95.90533555275579,159.8698993826389
69,69,176.38374718160105,91.55313531004322,197.39762548314832,173.3729436249136,95.54191364662643,155.91715894969076
70,70,176.20128371318046,90.98164798030366,195.34937304211851,174.8737549983659,95.3120004540317,154.96698236062048
71,71,176.23998196313235,90.67538615338287,193.89418745795052,175.77204362011372,95.14059268932681,161.15839756639656
72,72,176.71897948494168,90.35904342719894,194.1249829470746,177.18077896934082,95.07386788031783,162.0411129467077
73,73,177.10881785160475,90.21074921351533,194.33492344189185,176.9965245275207,94.91825443755079,161.0115791448617
74,74,177.94608004714755,90.11703722464172,194.4720700214639,176.03630373478546,94.79667921553403,159.95074180835448
75,75,178.51759104474405,90.09667088842582,195.3806425964319,174.60212262349438,94.70676155016957,158.09139600365998
76,76,180.18562553192876,90.08760143412437,195.52425668667667,173.42946254211626,94.54997930950742,158.35456102836915
77,77,181.10390700005064,90.06848156263689,196.77502510606826,172.6651591477173,94.55458845437539,158.6289397394517
78,78,194.2155793615453,90.0852853131606,192.9085957286624,163.43093732136816,94.73533288794647,166.95460693147587
79,79,202.65864554914972,90.11795332210767,183.75201017702113,156.58883616321882,94.93606889929708,174.8705903496209
80,80,207.78576320645965,90.32578479109961,182.40065123874777,151.49603968536528,95.2230139706246,174.15358382228405
81,81,212.99962603675112,90.58124785642924,182.0846990523823,146.40423793011297,95.62074486874087,173.07873436370778
82,82,217.9526272542657,90.55337710435141,184.58016156569886,142.4346236375806,95.8157725730864,173.49375106903463
83,83,223.25632616748373,90.5200430286742,187.80499814692413,137.84446388372808,95.96651033495078,172.19543892297088
84,84,243.6324664759768,90.35848942561388,193.40921668411428,118.11618965029007,97.87961567837044,180.69839033760738
85,85,250.3744465953876,90.26593591231683,189.04920827934387,113.39698069200651,98.75420118539887,181.91777697765406
86,86,255.58555277444754,90.2227795512435,187.21118328411623,110.82040231427499,99.12817304392956,178.56561959669912
87,87,259.85519629832567,90.5517043518492,188.3267469096163,107.4998174584594,99.1287944107205,177.44180824054038
88,88,264.0497255449293,91.10596526164555,192.25198579300582,103.50098544408297,99.22722788939939,178.03891567573825
89,89,269.02058521779134,91.8120400998858,187.1012941452154,99.6683922886553,99.2588240971325,179.8225327219497
90,90,281.48990814954965,92.98047162629335,187.3709404880923,88.20833266454366,100.04636354938884,175.59662435815983
91,91,285.6285122954467,93.5452962536996,187.2764866733619,84.85644017852923,100.53262526585547,174.99574259608954
92,92,287.80722840708233,94.18961276647218,188.79386945514779,81.14180193550658,100.99907754288063,173.17049840306944
93,93,289.960016111047,94.45892902742156,189.49800218317583,77.84926643876207,101.33292985455677,173.31490379379997
94,94,291.6749963222845,94.79833529267654,190.19661916749874,74.91346196535653,101.73456875953786,175.44075861788852
95,95,293.57290500549897,94.99556155692868,191.92990217868748,72.55228855629986,102.18490999151493,178.48502727008383
96,96,302.7204236283603,95.37194719068752,194.12134848016515,63.78602231332212,103.03104420977564,167.652916795281
97,97,306.39736273653557,95.78731564748307,192.99031645938163,60.078531927023334,104.04864228546859,164.37920259346717
98,98,307.9211918762128,96.01300102481054,192.97659664840438,56.75623898958412,104.74054911766825,164.1934701397196
99,99,310.09400798711096,96.2594884331649,192.80337406740156,54.618175049687295,105.07847985120353,166.08207279228162
100,100,311.8342148482959,96.36826605530263,194.4185372160785,52.97671767716582,105.11126165845764,167.85964906939574
101,101,313.88656581051026,96.37212675523887,193.2289037048833,50.66063232586913,105.21804358351693,169.77195750433404
102,102,315.31700740262545,96.36735818699236,195.12664081675553,49.72607102417396,105.28949018142922,170.03073670086442
103,103,315.4916643705962,96.36672003720878,194.69132600147088,49.54939874059704,105.27888772733115,170.7523640706967
104,104,315.46336648457753,96.41952265831281,193.16070301742883,50.264029922239274,105.27390530663456,171.73072048987152
105,105,314.42314660102,96.38143946735482,192.31144931939195,51.085698713197985,105.15178803772571,171.94435604195291
106,106,313.6253402903924,96.20526334067347,191.45440077004886,51.781171651463865,104.42477676818737,171.09051552937774
107,107,311.65333638225286,95.86725385682476,192.09876237100073,52.402740615678965,103.47628458921918,169.66487167702684
108,108,295.9831649141155,94.18930488590395,182.9036191896542,64.08256729812223,100.85070464080877,179.41044372496341
109,109,290.1900884755004,93.29997421174554,185.22589216659335,70.18504417837863,99.65677566883812,177.06347944895384
110,110,286.1112832899942,93.14148573500292,186.7019486770003,75.5821438496917,98.11636146065143,173.35840054346573
111,111,282.4616096587557,92.93825898444855,185.50221622698515,79.52578154867695,97.01571414043337,175.61995828855478
112,112,278.14900664974493,92.86111342019892,186.05275040306444,81.96559809783304,96.44611668198002,178.39714889141894
113,113,274.08799590888316,92.92905590964217,184.27504406179042,85.11621943301395,96.27178062168139,179.5656793672467
114,114,258.54489791433485,92.73029448973247,185.56728993509086,100.53856161931458,96.46389477195231,179.2141363854067
115,115,254.35484884537516,92.54804702486813,182.24759636951586,105.14806837069892,96.60600578920548,181.03910796652895
116,116,249.79296862979652,92.22275769183084,187.8187898355948,108.21827930926275,96.85725391748088,182.8742352524244
117,117,244.8161725690951,92.00515951311468,191.85107514347783,111.8917904187773,97.09209638641534,182.48847790130165
118,118,238.02601045564626,91.8420549886485,195.938720692919,116.17323566911324,97.185345975139,181.01953250699185
119,119,232.39827448214274,91.75923916119898,192.81408108618845,121.01002743447592,97.26153793712831,180.50057456266924
120,120,213.66667798424643,91.74625218587123,178.6343170441319,139.54146432046744,97.32755345769112,178.71608650248123
121,121,207.35868231003332,91.78293919507253,178.391183026663,147.6408051022678,97.47361746000956,176.46935357482033
122,122,202.36552489275346,91.88901741692749,180.18131135790196,153.60248591903763,97.49039551007968,179.62027647415874
123,123,197.36338220671874,91.81521682428678,187.64597529619658,157.51573300081498,97.38642460267141,175.89436007911806
124,124,192.86958073824474,91.80918561019348,196.58164646403438,161.6709646978529,97.40729451875791,170.62680396172064
125,125,187.9318683807494,91.67816792744675,201.48058216766958,165.6576013738141,97.25645457753257,169.74151918105866
126,126,178.73414017198536,91.10940146103576,193.11604139571315,172.08701358477725,96.91983960851803,169.03604721690363
127,127,177.63560106172136,90.54195281476463,193.50494925542804,173.62705282488088,96.46606145925892,161.77780314961572
128,128,177.3465466836083,90.12677514307764,192.21613500437982,174.05919794469295,96.04803933590199,163.3825971211871
129,129,177.88099407599438,89.8733659789101,193.49518836716004,173.7810367825684,95.92036100989907,163.97007410006316
130,130,178.23904444261808,89.64054467019079,193.4816258032656,173.72225959217707,95.73147406905127,161.97231138524347
131,131,178.75009065320947,89.54561375627696,192.48547619013573,173.57094065040232,95.61996032961923,161.76090750721428
