0,frame,right_elbow_angle,right_shoulder_angle,right_wrist_angle,left_elbow_angle,left_shoulder_angle,left_wrist_angle
57,57,194.64051505726061,91.10224181696658,176.34606154756483,186.34910321268526,103.92220038484152,161.79812820885434
58,58,194.7647475230642,91.06877302474666,176.1333577003254,185.8317658610949,104.07119418425376,162.7387805332869
59,59,194.79933381536182,91.03374650745896,176.00429194663172,185.6155044276675,104.12807630606954,163.41101057316197
60,60,194.71684085708213,91.0931715397066,175.84729820353215,185.40200959761196,104.17490870195212,163.70269069431123
61,61,194.69340823340832,91.0549952346102,175.96260694332696,185.2921273759191,104.19840307188952,163.31541204553062
62,62,194.58875781393863,90.92881290813038,176.67746717880362,185.36059022020817,104.2805274259517,163.0671263467916
63,63,193.4967339841544,87.69997369920993,177.0614141675187,186.82677309910352,104.0610855749191,159.79013480303195
64,64,195.4580705009913,83.62930054775346,176.6107272423447,188.82379535440947,103.5630698114768,157.54902240023395
65,65,194.81163994356407,80.11408105768355,175.62710330550158,190.3982188744592,101.80004554755806,152.23237235901695
66,66,191.3421412445984,76.62819572749454,184.88428109423995,188.46661607932242,97.99726335944206,153.29584008183764
67,67,190.90341423526803,72.32563767555365,182.04799186239308,184.62839196771594,89.47550658164664,144.02681568992054
68,68,192.92761814993446,63.968198907513646,185.43119326507394,182.25852496509177,80.5449760301787,142.29803505104482
69,69,194.81119021518953,55.076893724873244,188.25744002762212,175.77434527347094,69.82212831731846,163.07129837467062
70,70,190.27988265325195,31.1715936627623,180.28543919054508,178.2557965764522,37.91909312338703,179.00431236775157
71,71,191.21379562919202,24.469983521529077,178.3959205570942,177.25967232883005,30.850673074393512,178.71904559806563
72,72,188.31325141283483,21.39360366283896,182.39350768107883,175.99055267610882,25.26830183478279,184.64269504477662
73,73,186.35822150586307,17.602588421768882,181.97838052497698,176.85696991623303,21.196272732868238,184.4840665168913
74,74,185.35695407855138,14.779155958801619,181.68933094375484,180.2947506227817,18.921734818895743,184.29149710872625
75,75,183.64002535331218,12.374157721556276,178.99950257632344,181.14236531642095,15.918925448972345,180.72172437644454
76,76,177.0538953490601,11.102348969053251,176.5641195407944,184.79553785501824,12.687986748153605,177.0221720062265
77,77,176.83169394139264,10.791896212474239,175.42883637735846,184.09596939704755,12.181494024944357,178.6533500402001
78,78,177.04544126011942,10.848347727857487,176.95165025803988,183.77735972076613,11.706143065784033,176.8339747983928
79,79,177.18862241359827,10.963490490094827,178.32423480120207,183.1478925227792,11.465684642979227,176.019468717872
80,80,177.21544071097475,11.186396489637579,178.981901413468,183.29228867024193,11.596052262527564,176.05197464548183
81,81,177.9590076514122,11.299194261974659,178.86929504070358,182.27964101516224,11.811634991762446,177.943628825004
82,82,178.88812883811264,11.199943483188665,178.9547896373327,181.9769852068593,12.04979005690791,177.92112817175575
83,83,180.0089611255207,11.057789417196433,179.06295017297845,181.50413851439322,11.9934798768262,177.21567070763325
84,84,180.44333353817612,11.380221406778416,179.92713001396916,181.09903605403014,12.210161526679542,176.3694519073287
85,85,181.40037755488262,11.488595864828735,179.48845756062116,180.59556960839703,12.601829349267803,177.17073151304947
86,86,180.79843067186033,11.867474864073056,183.35442384561804,179.3669711335946,12.676633714769764,178.31660271989367
87,87,190.64937432428718,17.998199849312286,184.8280509176478,172.87037987046634,20.932711802192784,180.05318114667534
88,88,192.6381477753306,21.1166979705463,180.72861844398523,173.15504744953432,25.66473750735838,177.20119485855386
89,89,194.034141408146,24.535275882031925,179.00086952106912,173.85611935483226,29.80883136882113,177.45349608831006
90,90,195.96231250898543,28.262722643840434,181.90677998040104,175.1982156120589,34.09209098114053,174.96301031798436
91,91,196.28575550682433,32.227980740695216,181.85389411960566,176.0323851257134,37.618222899185184,168.54528714391824
92,92,196.24355374972689,36.021726894537736,181.38029118462362,177.2013119183845,42.333216020124155,162.55418683941272
93,93,197.70307651021034,38.88535362702331,181.319955816143,176.41346788455758,45.89625301059539,163.44157335970277
94,94,201.82845692509943,52.433126832753366,182.58384504241266,175.45152897150106,60.855743669856565,163.11542858121527
95,95,199.97336010407923,57.70398525936021,182.3827188677578,176.9857676101225,66.72694680966958,166.5275547292449
96,96,199.0472524326702,61.667756304193034,184.23532362169965,176.25013213126908,71.10771762654304,164.16374602611998
97,97,198.44353993261288,66.04516923343547,182.3835673233294,177.6234631300344,74.75815082139042,162.78134867634688
98,98,197.60834120397118,70.56976088772319,178.20910728943863,176.96696345093727,78.36264462206645,169.06049183464543
99,99,194.69166414613625,74.48231382616017,180.25820750029112,175.93848077167831,80.33645840815956,165.57058554973102
100,100,200.59412102517925,80.2094442137014,179.66768944075685,184.14184393745072,93.48531250733993,156.1725318158184
101,101,199.5246377529133,83.62245711612711,173.50556873669794,186.5750709243176,96.53984808590934,156.04870729330665
102,102,202.47605292500185,84.51095322657525,170.01466238889284,185.17386184403708,98.30519672131004,159.65417471807746
103,103,200.64567562432032,86.93499997700447,170.2841134798189,185.08293839231126,100.09786560613338,157.056995226744
104,104,198.04819893807112,89.61847532179371,173.86831587828252,183.63587613811316,101.78181276054272,158.9152430625866
105,105,196.66836892157303,94.7645916266139,172.2959232147018,182.42191839497443,107.43253529059461,163.0003124206629
106,106,195.26404222279163,96.58108915904018,173.52888785808813,182.8022035350417,109.54366749494926,162.16244556445284
107,107,194.61415525774856,97.89682782532049,173.24286407076337,182.36219170573594,110.11895487724121,160.42644873518128
108,108,193.6166331235148,98.93260110805534,173.81345045009317,183.20429883473162,111.06975904584277,158.4798037269589
109,109,194.06223464239633,99.38662591033352,173.95130818065596,183.44347237045343,112.21004663311555,158.89255083815578
110,110,193.91421360384652,99.91639520981573,175.27018436766744,183.58061094411914,112.44045101056065,158.271379756177
111,111,193.14095190183517,100.61328001804452,173.33796289446684,181.5716520496028,113.9431964753881,162.19797371272742
112,112,192.5458020084617,100.74154983549664,173.00610536498897,179.7575530914478,114.01698678969137,162.66602275036917
113,113,192.24490137102458,100.27030065196004,172.20486177337614,179.5104505922454,113.98538338341223,164.537330826067
114,114,192.4739630195719,99.58682521380962,171.6933450903818,179.55924089929044,114.11488554986562,164.5632416954907
115,115,192.48475620387876,99.01555519230823,171.3930925442074,179.62622314608808,114.06261556324839,165.66897587123668
116,116,192.59551774124193,98.5579229480731,171.2138464498356,179.60075837802574,113.99427682150656,165.96622060949136
117,117,192.89743657336243,98.2583314992898,172.0110527811773,179.62096268375808,113.6750125768092,164.95599646987984
118,118,192.9477858611991,98.06467792778568,172.26385578685606,179.36427915337038,113.44934773537983,165.42639289006652
119,119,192.96016621754416,97.92237458591097,172.2321236868238,178.90085756052062,113.15690378548794,165.92401717022852
120,120,192.93757427995538,97.82657193004223,172.14254289884246,179.17815812082463,112.97401830998689,165.26112898899777
121,121,193.00394014758868,97.77029932822347,171.8944518398779,179.48500780428873,112.84937482045564,164.8178356300535
122,122,191.86722030625944,97.55790493154825,174.38619546235162,179.90918178098224,112.82676833414416,163.28314396748385
123,123,190.64129867837983,96.37936685473124,176.59443144116344,182.57449422042532,112.29034894132474,157.8089811352798
124,124,189.65765096363916,78.60257290250965,179.69355052312207,188.29329300620236,98.82060543021885,149.6218716261707
125,125,187.85195583951113,70.34902790190539,178.50932019466177,178.41352628924392,86.09684024678927,155.54456858037966
126,126,188.05866224772214,61.9325244659493,183.66653696437533,178.26553929540137,78.08978133753652,159.69222703091265
127,127,192.27560982942532,53.70517125035892,179.5292002704114,178.9924644636235,69.39127649405748,164.57952253051963
128,128,191.21366456853562,47.344361045671846,183.61938506550928,177.36120508600584,61.589848105177396,171.71916607346913
129,129,189.75420704442152,29.884489431583013,177.90615710294628,181.39544758604282,38.312583835102316,175.5195077957586
130,130,189.50325169062475,25.727556967785038,177.30850421394172,177.5379739286741,31.355822322700305,177.53978726993236
131,131,188.60605133458694,23.76480936895753,179.3461869435163,178.62935024203006,27.663803347314968,177.24283823876704
132,132,187.7440348874311,21.375506237957584,181.2151120756267,176.75131572744903,23.517251513061353,180.02446176830028
133,133,186.5864571349119,18.597050678488788,182.49353710679702,177.35375833679677,20.91675503012135,177.66796754843816
134,134,186.7018086307149,16.04137953385926,180.74842339805954,177.42115456655037,18.312342204773586,179.10594333099883
135,135,180.46671929979388,12.229989955111357,177.5004858656725,181.50996766775563,12.789380228697667,177.18266000498096
136,136,179.0186014501627,10.946447986139441,178.0507879101196,181.73408653486197,11.303667779266505,178.52794542572926
137,137,179.32273233630858,9.665149109968837,176.57944392437653,182.96302704612134,10.902900429329236,176.58959484406958
138,138,178.42020598200605,9.949011082091452,176.03315981647233,183.05683358884883,10.582723277720333,175.82002743826357
139,139,178.35995063712326,10.229942999873506,175.0565083692148,182.3488304719326,10.445046237828308,177.15085740648408
140,140,177.95402572477528,10.335112682617265,175.94015870546195,182.2371913036969,10.584505033663788,177.60940054794568
141,141,178.042733610786,10.43417916293087,177.3728379137496,181.82943109479956,10.686757356239013,178.0830359092951
