0,frame,right_elbow_angle,right_shoulder_angle,right_wrist_angle,left_elbow_angle,left_shoulder_angle,left_wrist_angle
1,1,196.02202984062532,76.84404894193811,190.25298818936102,164.5967562997563,87.55062967688832,156.3612672329992
2,2,196.3731895669145,76.39828255436653,189.04990896182153,165.38706047098975,87.87608381757695,155.1067327797164
3,3,196.65590548366785,75.89386371228778,189.06480339486794,165.67549941733958,87.98466393961155,155.16590573468994
4,4,196.9663780497486,75.55726511638665,189.06823180564584,165.81398837891658,87.97875287334318,155.36237550731704
5,5,197.08895988150135,75.33028393302666,188.733050383242,166.86537448670867,88.33946833236809,156.36531865029067
6,6,197.2216261240279,75.14325504575396,189.03809945020308,167.0410035823351,88.27414907886282,156.93608720798764
7,7,197.17905982299104,75.10993208802849,189.33186122503497,167.24621612001238,88.30370035460862,157.1715617332938
8,8,197.20482463854282,75.04428293197678,189.42220286983303,167.3521847283157,88.32615898004542,156.6236639671016
9,9,197.24995574218735,74.9742294218256,189.37632538035285,167.446905844513,88.36128106997762,155.3683045125966
10,10,197.19836258782257,74.99095545516663,189.38474277241758,167.2551487790266,88.23267673567159,155.3649303122749
11,11,197.21029459274814,74.9669329808834,189.33623217327985,167.38290197845487,88.20891958324904,154.97907628881913
12,12,197.24037442775196,75.0221706012726,189.51475833370256,167.39926856419757,88.02829703982115,155.59167315266583
13,13,197.929625758451,74.77420235754441,189.5329127569717,166.3424860816379,87.58365677768109,155.12724561198226
14,14,200.00605530436502,74.41212719196419,191.82642372252772,164.8032569447165,87.50307752794004,154.30138780734606
15,15,206.1771955442858,73.6264738170366,191.78783304885212,160.14855254750537,86.57342174835054,154.25999286190455
16,16,216.6899168688792,72.0387546310966,189.97285251230448,150.42140670918823,84.69901584829108,158.38000290511476
17,17,229.1957710479854,70.41485854715431,192.33861615174388,137.80490968239835,83.12650387185766,170.26052800247535
18,18,243.25208996983656,69.36493453093303,189.1138871081737,126.4886851581875,81.54794318876168,174.86626666213695
19,19,281.6310258404069,69.45184088654582,187.5586871425964,90.46884460263169,83.18975049196195,173.48389107872933
20,20,290.33467869477397,69.79376062455715,185.35129904672144,83.66501122315204,86.06724711725263,169.75417819394525
21,21,298.51556108076466,70.5701809664241,187.21019603110747,79.44431139635621,89.08212240528405,166.09267707343517
22,22,304.4010285177223,70.84844347394088,191.67924370677596,72.70054170936186,91.45625642956816,162.5895106800525
23,23,309.80910073860935,71.47305603961885,188.86416782089836,64.57992015683627,92.2540047628143,167.55129771886425
24,24,314.24018918464174,72.06592323044545,189.9846537376567,57.75361842869539,93.85060782922574,166.9165587188815
25,25,326.24356937938074,73.54927997498476,179.65385333884356,48.54759944657637,94.81985054221946,144.37603542766067
26,26,328.32227952999693,74.09836148797292,176.99710761252945,47.51175400587452,94.82309100195187,140.90143014689397
27,27,327.36496609754704,74.34575041518072,183.66624063000265,47.86458124932742,95.09001127165374,145.39307890355954
28,28,325.8073489804027,74.02513507883619,187.75676493192964,47.14085460516135,95.08302627136692,152.0031088770332
29,29,324.3497375046019,73.86789282106965,190.19144933594754,47.44344986422426,95.43103288554232,158.58446383360624
30,30,321.63480888463494,73.78484255454002,190.80040464497796,50.50292720833937,95.7881085513647,159.07516509922436
31,31,305.8860960488478,73.4336767496699,184.07914225280012,81.40018849197673,95.79904257916189,172.86678274085213
32,32,294.8339171160584,73.25812602928586,178.98455864173658,93.13151003901986,95.57352176128052,174.47758489435247
33,33,285.8260063180999,72.66454198328724,178.70836063066645,104.65642785806811,95.58338665272834,171.5853189249204
34,34,277.1680201541217,72.63165741520044,185.85774370678516,113.25806036950517,95.4502302493168,173.9633902498627
35,35,269.98240075131645,71.93991111895721,188.58725885078914,122.16391859392432,95.46378556690257,175.0235649703743
36,36,228.5821068028274,71.45165055031232,188.74845415377544,168.06521481689012,95.49151663557757,158.13803133171845
37,37,213.53659565137917,71.18551716532173,186.85151006978444,185.5106385170072,94.72476300684741,147.10266381524866
38,38,203.59848148260537,71.23484484406157,190.0086121492098,187.48131851610162,91.57710726250338,139.9566409963698
39,39,196.88990283099204,71.46969922391085,188.8517196928462,187.7548707165764,89.03383635305443,146.35761611349434
40,40,191.10417732570448,71.69220194541428,186.71372235498228,186.90403130057692,86.8550708437204,148.5742461942282
41,41,187.57721927484596,71.66938557384405,187.67163032240455,183.42598876625323,84.93472422072409,146.08609681063749
42,42,199.06482436844863,71.65628902450726,194.58599106205756,175.35874014028295,85.93088018162535,154.48530653073743
43,43,204.12589718506786,71.59933723880152,194.94912146377138,165.56922891803558,87.87956815646419,150.11808818581628
44,44,215.81134276262702,71.35151702187514,202.61720279297253,151.85154345193448,88.77047284179724,158.06310253897541
45,45,231.07258527799195,71.3322938585728,196.02538708521882,141.12127108686627,89.33782650689403,172.89450855283908
46,46,241.84851689432327,71.20589222245151,198.20806129281823,129.94815999134707,89.68782775228567,171.35443842056918
47,47,256.1125909053922,71.5421296670951,194.69448806424398,117.36766836858976,90.16249400259596,173.08174406882736
